SubjectID,AssignmentID,ProblemID,event_count,run_count,compile_count,compile_error_event_count,compile_error_result_count,compile_success_count,score_event_count,max_score,mean_score,first_order,last_order,compile_error_count
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,494,108,7,3,3,1,1,2,3,1.0,0.4210526666666667,69979,70004,2
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,502,45,31,13,13,5,4,9,13,1.0,0.29743592307692307,93643,93688,9
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,502,48,21,8,8,5,5,3,8,1.0,0.19318174999999999,93662,93825,10
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,502,51,86,24,24,38,5,19,24,1.0,0.5993589583333333,93664,93859,43
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,502,56,11,5,5,1,1,4,5,1.0,0.37142839999999994,93666,93786,2
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,502,57,6,3,3,0,0,3,3,1.0,0.39999999999999997,93787,93792,0
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,502,64,7,3,3,1,1,2,3,1.0,0.3333333333333333,93668,93837,2
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,502,70,37,17,17,3,3,14,17,1.0,0.577031,93671,93849,6
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,502,71,8,4,4,0,0,4,4,1.0,0.890625,93673,93861,0
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,502,112,8,4,4,0,0,4,4,1.0,0.5714284999999999,93828,93835,0
03000c72d4dd6a4be44ffc175dec5d9a15a83a2f8073b08b27be1fb7638cc466,502,118,4,2,2,0,0,2,2,1.0,0.6363635,93675,93827,0
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,1,2,1,1,0,0,1,1,1.0,1.0,127213,127214,0
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,3,5,2,2,1,1,1,2,1.0,0.5,127215,127219,2
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,5,4,2,2,0,0,2,2,1.0,0.9375,127205,127208,0
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,12,2,1,1,0,0,1,1,1.0,1.0,127220,127221,0
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,13,25,10,10,5,5,5,10,1.0,0.37391300000000005,127134,127227,10
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,232,14,6,6,2,2,4,6,1.0,0.39285716666666665,127153,127166,4
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,233,4,2,2,0,0,2,2,1.0,0.9523809999999999,127209,127212,0
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,234,10,5,5,0,0,5,5,1.0,0.9076924,127187,127196,0
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,235,20,6,6,8,5,1,6,1.0,0.16666666666666666,127167,127186,13
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,439,236,8,3,3,2,1,2,3,1.0,0.5833333333333334,127197,127204,3
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,17,8,4,4,0,0,4,4,1.0,0.86538475,190437,190444,0
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,20,11,5,5,1,1,4,5,1.0,0.4428572,190468,190478,2
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,21,2,1,1,0,0,1,1,1.0,1.0,190479,190480,0
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,22,28,5,5,18,3,2,5,1.0,0.368,190409,190436,21
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,24,4,2,2,0,0,2,2,1.0,0.8636364999999999,190405,190408,0
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,25,19,9,9,1,1,8,9,1.0,0.7407408888888889,190449,190467,2
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,28,4,2,2,0,0,2,2,1.0,0.7,190525,190528,0
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,101,13,6,6,1,1,5,6,0.72,0.45999999999999996,190445,190489,2
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,487,102,48,21,21,6,6,15,21,1.0,0.4102564761904762,190490,190541,12
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,31,10,5,5,0,0,5,5,1.0,0.381818,275116,275191,0
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,32,27,12,12,3,3,9,12,0.454545,0.1969695,275040,275187,6
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,33,26,11,11,4,2,9,11,1.0,0.20606062727272728,275052,275236,6
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,34,62,22,22,18,13,9,22,0.857143,0.33441563636363636,275073,275246,31
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,36,20,9,9,2,2,7,9,1.0,0.4444443333333334,275030,275178,4
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,37,34,14,14,6,6,8,14,1.0,0.46666657142857143,274956,275159,12
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,38,29,11,11,7,6,5,11,1.0,0.4060606363636364,274983,275011,13
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,39,22,10,10,2,2,8,10,1.0,0.6263158,275012,275163,4
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,40,32,14,14,4,3,11,14,1.0,0.4285715,275087,275144,7
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,492,128,29,14,14,1,1,13,14,1.0,0.797619,275017,275154,2
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,494,41,5,2,2,1,1,1,2,1.0,0.5,341332,341336,2
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,494,43,60,4,4,52,3,1,4,1.0,0.25,341337,341396,55
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,494,44,2,1,1,0,0,1,1,1.0,1.0,341397,341398,0
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,494,46,32,15,15,2,2,13,15,1.0,0.48888886666666664,341408,341510,4
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,494,49,23,11,11,1,1,10,11,1.0,0.40641713636363636,341399,341487,2
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,494,67,14,7,7,0,0,7,7,1.0,0.43571428571428567,341434,341447,0
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,494,104,13,5,5,3,3,2,5,0.266667,0.0933334,341488,341506,6
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,494,106,6,3,3,0,0,3,3,1.0,0.6041666666666666,341520,341525,0
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,494,107,77,36,36,5,5,31,36,1.0,0.2601010027777778,341452,341589,10
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,494,108,26,11,11,4,4,7,11,0.684211,0.41148345454545454,341545,341578,8
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,45,22,9,9,4,3,6,9,1.0,0.2370370777777778,445168,445214,7
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,48,60,26,26,8,8,18,26,1.0,0.2552446923076923,445186,445337,16
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,51,27,12,12,3,1,11,12,0.769231,0.6089745833333334,445272,445354,4
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,56,13,5,5,3,3,2,5,1.0,0.2,445282,445294,6
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,57,2,1,1,0,0,1,1,1.0,1.0,445234,445235,0
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,64,17,8,8,1,1,7,8,1.0,0.352941125,445236,445252,2
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,70,25,12,12,1,1,11,12,0.952381,0.6190479166666666,445215,445271,2
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,71,14,5,5,4,1,4,5,1.0,0.3,445205,445362,5
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,112,11,5,5,1,1,4,5,1.0,0.31428559999999994,445253,445309,2
0461c96c9cc0058f709704605f24136f373ba4e9ac083a1157d0976f1b6e8419,502,118,4,2,2,0,0,2,2,1.0,0.6363635,445262,445265,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,1,18,7,7,4,4,3,7,1.0,0.352381,4842,4859,8
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,3,40,14,14,12,5,9,14,1.0,0.4955357142857143,4860,4899,17
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,5,6,3,3,0,0,3,3,1.0,0.9583333333333334,4832,4839,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,12,4,2,2,0,0,2,2,1.0,1.0,4900,4903,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,13,8,4,4,0,0,4,4,1.0,0.9891305,4764,4788,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,232,6,3,3,0,0,3,3,1.0,1.0,4781,4790,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,233,2,1,1,0,0,1,1,1.0,1.0,4840,4841,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,234,46,15,15,16,13,2,15,1.0,0.13333333333333333,4770,4912,29
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,235,4,2,2,0,0,2,2,1.0,1.0,4785,4905,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,439,236,15,5,5,5,2,3,5,1.0,0.55,4819,4837,7
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,17,4,2,2,0,0,2,2,1.0,1.0,33751,33754,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,20,10,5,5,0,0,5,5,1.0,0.8142858000000001,33755,33764,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,21,4,2,2,0,0,2,2,1.0,1.0,33765,33768,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,22,31,12,12,7,7,5,12,1.0,0.23666666666666666,33720,33750,14
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,24,15,6,6,3,2,4,6,1.0,0.5530303333333334,33689,33703,5
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,25,10,5,5,0,0,5,5,1.0,0.9238096,33882,33891,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,28,113,29,29,55,22,7,29,1.0,0.1724137931034483,33769,33881,77
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,100,2,1,1,0,0,1,1,1.0,1.0,33906,33907,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,101,22,7,7,8,3,4,7,1.0,0.32571428571428573,33704,33905,11
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,487,102,8,4,4,0,0,4,4,1.0,0.480769,33892,33899,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,31,12,5,5,2,2,3,5,1.0,0.3090908,50055,50066,4
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,32,13,6,6,1,1,5,6,1.0,0.5,50042,50054,2
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,33,2,1,1,0,0,1,1,1.0,1.0,50067,50068,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,34,4,2,2,0,0,2,2,1.0,1.0,50069,50072,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,36,5,2,2,1,1,1,2,1.0,0.5,50073,50077,2
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,37,8,4,4,0,0,4,4,1.0,0.8,49994,50001,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,38,20,9,9,2,2,7,9,1.0,0.6518517777777778,50002,50021,4
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,39,2,1,1,0,0,1,1,1.0,1.0,50078,50079,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,40,23,8,8,7,3,5,8,1.0,0.39423077500000003,49971,49993,10
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,492,128,22,9,9,4,4,5,9,1.0,0.33950622222222226,50022,50081,8
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,41,2,1,1,0,0,1,1,1.0,1.0,74495,74496,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,43,8,4,4,0,0,4,4,1.0,1.0,74497,74559,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,44,6,3,3,0,0,3,3,1.0,1.0,74501,74557,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,46,4,2,2,0,0,2,2,1.0,1.0,74503,74506,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,49,4,2,2,0,0,2,2,1.0,1.0,74511,74561,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,67,14,6,6,2,2,4,6,1.0,0.6666666666666666,74517,74530,4
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,104,6,3,3,0,0,3,3,1.0,1.0,74513,74563,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,106,17,6,6,5,4,2,6,1.0,0.3333333333333333,74531,74547,9
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,107,8,4,4,0,0,4,4,1.0,0.8181817499999999,74548,74555,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,494,108,19,7,7,5,5,2,7,1.0,0.18045114285714287,74476,74494,10
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,45,6,3,3,0,0,3,3,1.0,1.0,103795,103802,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,48,4,2,2,0,0,2,2,1.0,1.0,103797,103804,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,51,32,14,14,4,2,12,14,1.0,0.6538462857142857,103805,103840,6
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,56,2,1,1,0,0,1,1,1.0,1.0,103835,103836,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,57,2,1,1,0,0,1,1,1.0,1.0,103837,103838,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,64,2,1,1,0,0,1,1,1.0,1.0,103895,103896,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,70,54,3,3,48,1,2,3,1.0,0.6507936666666666,103841,103894,49
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,71,4,2,2,0,0,2,2,1.0,1.0,103897,103900,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,112,4,2,2,0,0,2,2,1.0,1.0,103901,103908,0
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,502,118,4,2,2,0,0,2,2,1.0,1.0,103903,103906,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,1,2,1,1,0,0,1,1,1.0,1.0,13210,13211,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,3,4,2,2,0,0,2,2,1.0,0.90625,13212,13215,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,5,2,1,1,0,0,1,1,1.0,1.0,13192,13193,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,12,2,1,1,0,0,1,1,1.0,1.0,13216,13217,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,13,23,4,4,15,3,1,4,1.0,0.25,13155,13177,18
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,232,8,3,3,2,2,1,3,1.0,0.3333333333333333,13178,13185,4
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,233,16,7,7,2,2,5,7,1.0,0.6666667142857143,13194,13209,4
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,234,2,1,1,0,0,1,1,1.0,1.0,13188,13189,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,235,2,1,1,0,0,1,1,1.0,1.0,13186,13187,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,439,236,2,1,1,0,0,1,1,1.0,1.0,13190,13191,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,17,2,1,1,0,0,1,1,1.0,1.0,28556,28557,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,20,11,5,5,1,1,4,5,1.0,0.6142858,28545,28555,2
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,21,2,1,1,0,0,1,1,1.0,1.0,28543,28544,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,22,2,1,1,0,0,1,1,1.0,1.0,28558,28559,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,24,10,4,4,2,2,2,4,1.0,0.43181824999999996,28487,28496,4
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,25,16,6,6,4,4,2,6,1.0,0.29365083333333336,28519,28534,8
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,28,8,3,3,2,2,1,3,1.0,0.3333333333333333,28535,28542,4
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,100,5,2,2,1,1,1,2,1.0,0.5,28497,28501,2
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,101,11,4,4,3,3,1,4,1.0,0.25,28502,28512,6
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,487,102,6,3,3,0,0,3,3,1.0,0.8205126666666667,28513,28518,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,31,2,1,1,0,0,1,1,1.0,1.0,59833,59834,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,32,2,1,1,0,0,1,1,1.0,1.0,59831,59832,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,33,2,1,1,0,0,1,1,1.0,1.0,59835,59836,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,34,14,6,6,2,2,4,6,1.0,0.3333334333333333,59837,59850,4
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,36,14,4,4,6,2,2,4,1.0,0.47058825000000004,59817,59830,8
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,37,14,5,5,4,4,1,5,1.0,0.2,59786,59799,8
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,38,4,2,2,0,0,2,2,1.0,0.9666665,59800,59803,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,39,11,5,5,1,1,4,5,1.0,0.6842106,59806,59816,2
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,40,2,1,1,0,0,1,1,1.0,1.0,59784,59785,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,492,128,2,1,1,0,0,1,1,1.0,1.0,59804,59805,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,41,14,5,5,4,4,1,5,1.0,0.2,70515,70528,8
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,43,12,4,4,4,2,2,4,1.0,0.40625,70529,70540,6
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,44,5,2,2,1,1,1,2,1.0,0.5,70541,70545,2
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,46,13,5,5,3,3,2,5,1.0,0.3222222,70546,70558,6
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,49,6,3,3,0,0,3,3,1.0,0.745098,70559,70564,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,67,9,4,4,1,1,3,4,1.0,0.65,70565,70573,2
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,104,2,1,1,0,0,1,1,1.0,1.0,70574,70575,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,106,2,1,1,0,0,1,1,1.0,1.0,70576,70577,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,107,2,1,1,0,0,1,1,1.0,1.0,70578,70579,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,494,108,7,3,3,1,1,2,3,1.0,0.5614036666666666,70580,70586,2
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,45,2,1,1,0,0,1,1,1.0,1.0,96295,96296,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,48,2,1,1,0,0,1,1,1.0,1.0,96297,96298,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,51,2,1,1,0,0,1,1,1.0,1.0,96299,96300,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,56,2,1,1,0,0,1,1,1.0,1.0,96301,96302,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,57,2,1,1,0,0,1,1,1.0,1.0,96303,96304,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,64,2,1,1,0,0,1,1,1.0,1.0,96305,96306,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,70,7,3,3,1,1,2,3,1.0,0.6031746666666667,96307,96313,2
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,71,2,1,1,0,0,1,1,1.0,1.0,96314,96315,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,112,4,2,2,0,0,2,2,1.0,0.642857,96316,96319,0
04ed28ab2b2a010c686bf190a5f001dfdc7d9ec41859048d64d141b976f46d31,502,118,2,1,1,0,0,1,1,1.0,1.0,96320,96321,0
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,1,10,4,4,2,1,3,4,1.0,0.48333349999999997,145120,145129,3
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,3,40,16,16,8,8,8,16,1.0,0.3828125,145130,145169,16
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,5,7,3,3,1,1,2,3,1.0,0.625,145069,145075,2
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,12,12,5,5,2,2,3,5,1.0,0.42000000000000004,145170,145181,4
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,13,121,34,34,53,25,9,34,1.0,0.23913032352941177,144871,145192,78
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,232,42,11,11,20,8,3,11,1.0,0.23376627272727274,144981,145022,28
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,233,44,15,15,14,11,4,15,1.0,0.19365086666666667,145076,145119,25
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,234,14,5,5,4,4,1,5,1.0,0.2,145041,145056,8
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,235,20,7,7,6,3,4,7,1.0,0.41836742857142856,145023,145048,9
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,439,236,12,3,3,6,2,1,3,1.0,0.3333333333333333,145057,145068,8
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,17,4,2,2,0,0,2,2,1.0,0.9038459999999999,195457,195460,0
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,20,7,3,3,1,1,2,3,1.0,0.6190476666666667,195450,195456,2
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,21,5,2,2,1,1,1,2,1.0,0.5,195445,195449,2
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,22,4,2,2,0,0,2,2,1.0,0.5,195208,195336,0
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,24,53,25,25,3,3,22,25,1.0,0.63636376,195210,195262,6
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,25,12,6,6,0,0,6,6,1.0,0.3333333333333333,195329,195363,0
0685c8001a43b03e0a155e1afa0c7bec2f4e82d24f7ce4843b25a441c45dd335,487,28,25,9,9,7,3,6,9,1.0,0.3222222222222222,195392,195416,10
